Event.Date,Make,Model,Aircraft.Type,Total.Passengers,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Fatal.Serious.Injury.Fraction,Aircraft.Destroyed_Clean,Number.of.Engines,Engine.Type,Weather.Condition,Purpose.of.flight,Broad.phase.of.flight
2002-03-01,Boeing,747,Boeing 747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Turbo Fan,,Unknown,Unknown
2002-03-24,Cessna,188,Cessna 188,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Aerial Application,Maneuvering
2002-04-03,Cessna,T310R,Cessna T310R,2.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,2.0,Reciprocating,VMC,Personal,Go-around
2002-04-13,Cessna,182A,Cessna 182A,5.0,0.0,1.0,0.0,4.0,0.16666666666666666,0.0,1.0,Reciprocating,VMC,Skydiving,Go-around
2002-07-04,Beech,A-23-23,Beech A-23-23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2002-07-07,Piper,PA-34,Piper PA-34,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Reciprocating,VMC,Personal,Landing
2002-07-09,Piper,PA-J3-C65,Piper PA-J3-C65,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2002-07-13,Cessna,150H,Cessna 150H,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2002-07-16,Cessna,188B,Cessna 188B,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Aerial Application,Takeoff
2002-07-17,Grumman,G-164,Grumman G-164,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Aerial Application,Maneuvering
2002-07-18,Cessna,172N,Cessna 172N,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Takeoff
2002-07-20,Cessna,182A,Cessna 182A,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2002-07-26,Air Tractor,AT-301,Air Tractor AT-301,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Aerial Application,Maneuvering
2002-08-14,Piper,PA-25-235,Piper PA-25-235,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Aerial Application,Takeoff
2002-08-17,Bellanca,BL-17-30A,Bellanca BL-17-30A,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Cruise
2002-08-27,Cessna,A185F,Cessna A185F,4.0,2.0,2.0,0.0,0.0,0.8,0.0,1.0,Reciprocating,VMC,Unknown,Approach
2002-09-04,Piper,PA-28-161,Piper PA-28-161,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2002-09-06,Cessna,120,Cessna 120,2.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,1.0,Reciprocating,VMC,Personal,Taxi
2002-09-17,Cessna,150G,Cessna 150G,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2002-09-25,Cessna,188B,Cessna 188B,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Aerial Application,Maneuvering
2002-09-28,Cessna,182,Cessna 182,5.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,Reciprocating,VMC,Skydiving,Cruise
2002-09-30,Mooney,M20E,Mooney M20E,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,Reciprocating,VMC,Personal,Takeoff
2002-10-05,Cessna,182E,Cessna 182E,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2002-10-20,Cessna,180,Cessna 180,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2002-10-25,Cessna,180,Cessna 180,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Taxi
2002-10-29,Piper,PA-22,Piper PA-22,3.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,Reciprocating,VMC,Personal,Takeoff
2002-11-17,Cessna,152,Cessna 152,2.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,Reciprocating,VMC,Instructional,Descent
2002-12-04,Cessna,402C,Cessna 402C,1.0,1.0,0.0,0.0,0.0,0.5,1.0,2.0,Turbo Prop,IMC,Positioning,Maneuvering
2002-12-08,Piper,PA38,Piper PA38,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2002-12-13,Piper,PA-601P,Piper PA-601P,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Reciprocating,IMC,Personal,Takeoff
2002-12-16,Cessna,A150M,Cessna A150M,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2002-12-25,Cessna,208B,Cessna 208B,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,Turbo Prop,IMC,Positioning,Approach
2002-12-26,Piper,PA-30,Piper PA-30,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Reciprocating,VMC,Personal,Standing
2003-01-11,Cessna,150K,Cessna 150K,2.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2003-01-24,Cessna,208B,Cessna 208B,2.0,0.0,2.0,0.0,0.0,0.6666666666666666,1.0,1.0,Turbo Prop,VMC,Instructional,Maneuvering
2003-01-26,Cessna,182R,Cessna 182R,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2003-02-13,Boeing,747,Boeing 747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Turbo Fan,,Unknown,Unknown
2003-02-13,Cessna,208,Cessna 208,3.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,Turbo Prop,VMC,Public Aircraft - Federal,Unknown
2003-03-21,Cessna,172S,Cessna 172S,2.0,2.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,Reciprocating,VMC,Instructional,Maneuvering
2003-03-27,Maule,M-5-235C,Maule M-5-235C,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-03-27,Cessna,172S,Cessna 172S,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2003-03-31,Cessna,190,Cessna 190,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-04-01,Cessna,182P,Cessna 182P,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Cruise
2003-04-04,Boeing,A75N1,Boeing A75N1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Air Race/show,Landing
2003-04-13,Cessna,152,Cessna 152,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Approach
2003-05-03,Piper,PA-22-150,Piper PA-22-150,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-05-27,Cessna,120,Cessna 120,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-05-30,Beech,95-B55,Beech 95-B55,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Reciprocating,VMC,Personal,Landing
2003-06-12,Mooney,M20J,Mooney M20J,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-06-13,Boeing,A75N1(PT17),Boeing A75N1(PT17),2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2003-06-13,Piper,PA-46-500TP,Piper PA-46-500TP,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Turbo Prop,VMC,Personal,Descent
2003-06-14,Piper,PA-18,Piper PA-18,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Go-around
2003-06-17,Cessna,182Q,Cessna 182Q,5.0,5.0,0.0,0.0,0.0,0.8333333333333334,1.0,1.0,Reciprocating,VMC,Personal,Cruise
2003-06-17,Cessna,172N,Cessna 172N,5.0,5.0,0.0,0.0,0.0,0.8333333333333334,1.0,1.0,Reciprocating,VMC,Personal,Cruise
2003-06-18,Cessna,172S,Cessna 172S,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-06-19,Cessna,177,Cessna 177,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2003-06-21,Piper,Saratoga II TC PA32-,Piper Saratoga II TC PA32-,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-06-21,Cessna,182H,Cessna 182H,6.0,1.0,2.0,2.0,1.0,0.42857142857142855,1.0,1.0,Reciprocating,VMC,Skydiving,Maneuvering
2003-06-22,Cessna,172K,Cessna 172K,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Go-around
2003-06-22,Maule,M-5-235C,Maule M-5-235C,3.0,3.0,0.0,0.0,0.0,0.75,0.0,1.0,Reciprocating,VMC,Personal,Go-around
2003-06-26,Air Tractor,402A,Air Tractor 402A,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Turbo Prop,VMC,Aerial Application,Maneuvering
2003-06-27,Cessna,P206,Cessna P206,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-06-28,Bellanca,7GCBC,Bellanca 7GCBC,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Other Work Use,Cruise
2003-07-03,Beech,BE36,Beech BE36,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,Reciprocating,IMC,Personal,Landing
2003-07-04,Beech,A36TC,Beech A36TC,3.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,Turbo Prop,VMC,Personal,Cruise
2003-07-06,Maule,MX-7-235,Maule MX-7-235,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-07-09,Cessna,208B,Cessna 208B,3.0,0.0,1.0,0.0,2.0,0.25,0.0,1.0,Turbo Prop,VMC,Unknown,Cruise
2003-07-10,Cessna,172S,Cessna 172S,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2003-07-12,Mooney,M20C,Mooney M20C,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Cruise
2003-07-12,Piper,PA-18,Piper PA-18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-07-16,Beech,F90,Beech F90,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Turbo Prop,VMC,Personal,Landing
2003-07-17,Cessna,R172K,Cessna R172K,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Taxi
2003-07-17,Piper,PA-18,Piper PA-18,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-07-20,Cessna,172N,Cessna 172N,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-07-21,Cessna,140,Cessna 140,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-07-22,Boeing,757-251,Boeing 757-251,113.0,0.0,1.0,2.0,110.0,0.008771929824561403,0.0,2.0,Turbo Fan,VMC,Unknown,Climb
2003-07-25,Cessna,172P,Cessna 172P,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2003-07-25,Cessna,172S,Cessna 172S,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2003-07-27,Cessna,170B,Cessna 170B,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2003-07-31,Cessna,180,Cessna 180,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Unknown,Landing
2003-08-06,Piper,PA-18,Piper PA-18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-08-06,Cessna,185,Cessna 185,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2003-08-07,Cessna,172S,Cessna 172S,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2003-08-13,Cessna,170B,Cessna 170B,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2003-08-13,Cessna,206,Cessna 206,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,Reciprocating,VMC,Unknown,Takeoff
2003-08-16,Cessna,172RG,Cessna 172RG,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Approach
2003-08-18,Cessna,210D,Cessna 210D,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-08-18,Cessna,170B,Cessna 170B,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2003-08-19,Cessna,172,Cessna 172,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-08-22,Cessna,150C,Cessna 150C,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Cruise
2003-08-22,Cessna,195,Cessna 195,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-08-24,Cessna,172M,Cessna 172M,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Approach
2003-08-25,Piper,PA-28-180,Piper PA-28-180,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Maneuvering
2003-08-26,Beech,C24R,Beech C24R,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Takeoff
2003-08-30,Cessna,152,Cessna 152,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Takeoff
2003-08-30,Piper,PA-38-112,Piper PA-38-112,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Takeoff
2003-08-30,Cessna,172E,Cessna 172E,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Reciprocating,VMC,Instructional,Landing
2003-08-31,Cessna,182J,Cessna 182J,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Go-around
2003-08-31,Cessna,C-170,Cessna C-170,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-08-31,Piper,PA-28-140,Piper PA-28-140,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Takeoff
2003-09-03,Cessna,172P,Cessna 172P,2.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.0,1.0,Reciprocating,VMC,Public Aircraft,Maneuvering
2003-09-06,Maule,M-6-235,Maule M-6-235,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Go-around
2003-09-07,Cessna,150M,Cessna 150M,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2003-09-07,Cessna,152,Cessna 152,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2003-09-07,Piper,PA-18-180,Piper PA-18-180,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-09-13,Beech,58,Beech 58,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Reciprocating,VMC,Business,Landing
2003-09-14,Cessna,172M,Cessna 172M,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-09-17,Cessna,182K,Cessna 182K,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2003-09-21,Cessna,182B,Cessna 182B,2.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-09-22,Cessna,150F,Cessna 150F,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Approach
2003-09-26,Cessna,180 H,Cessna 180 H,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-09-30,Piper,PA-18-150,Piper PA-18-150,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Approach
2003-10-04,Boeing,737,Boeing 737,76.0,0.0,0.0,0.0,76.0,0.0,0.0,2.0,Turbo Fan,VMC,Unknown,Standing
2003-10-04,Cessna,172P,Cessna 172P,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2003-10-07,Cessna,140,Cessna 140,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2003-10-10,Cessna,182C,Cessna 182C,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Go-around
2003-10-12,Piper,PA-24-260B,Piper PA-24-260B,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,IMC,Personal,Takeoff
2003-10-19,Piper,PA-32-300,Piper PA-32-300,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-10-19,Cessna,172N,Cessna 172N,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2003-10-21,Cessna,172N,Cessna 172N,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-10-22,Cessna,152,Cessna 152,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Maneuvering
2003-10-22,Cessna,172M,Cessna 172M,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-10-24,Cessna,U206F,Cessna U206F,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Personal,Cruise
2003-10-25,Piper,PA-20,Piper PA-20,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-10-25,Cessna,172N,Cessna 172N,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Unknown,VMC,Personal,Cruise
2003-10-28,Piper,PA-28-140,Piper PA-28-140,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-11-01,Cessna,182M,Cessna 182M,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Approach
2003-11-01,Piper,PA-22-150,Piper PA-22-150,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2003-11-01,Beech,A23,Beech A23,3.0,0.0,1.0,0.0,2.0,0.25,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2003-11-08,Cessna,182A,Cessna 182A,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Skydiving,Approach
2003-11-08,Cessna,172K,Cessna 172K,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-11-09,Cessna,172N,Cessna 172N,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2003-11-09,Piper,PA-18,Piper PA-18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-11-09,Cessna,172N,Cessna 172N,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2003-11-15,Cessna,152,Cessna 152,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2003-11-21,Cessna,172S,Cessna 172S,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2003-12-03,Piper,PA-28R-200,Piper PA-28R-200,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-12-09,Beech,58P,Beech 58P,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Reciprocating,VMC,Personal,Taxi
2003-12-09,Beech,BE-55,Beech BE-55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Reciprocating,VMC,Personal,Landing
2003-12-09,Piper,PA-28-140,Piper PA-28-140,2.0,1.0,1.0,0.0,0.0,0.6666666666666666,1.0,1.0,Reciprocating,VMC,Personal,Approach
2003-12-16,Piper,PA-18,Piper PA-18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2003-12-16,Beech,99,Beech 99,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Turbo Prop,IMC,Unknown,Landing
2003-12-21,Piper,PA-30,Piper PA-30,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Reciprocating,VMC,Personal,Landing
2003-12-27,Cessna,172R,Cessna 172R,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Unknown,VMC,Instructional,Landing
2003-12-29,Cessna,172N,Cessna 172N,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,IMC,Instructional,Takeoff
2003-12-30,Bellanca,8KCAB,Bellanca 8KCAB,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2004-01-03,Maule,M-7-235B,Maule M-7-235B,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2004-01-03,Piper,PA 28-181,Piper PA 28-181,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Taxi
2004-01-03,Cessna,172F,Cessna 172F,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Go-around
2004-01-03,Cessna,172N,Cessna 172N,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2004-01-11,Cessna,152,Cessna 152,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Taxi
2004-01-14,Cessna,185F,Cessna 185F,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2004-01-14,Cessna,210L,Cessna 210L,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,IMC,Personal,Takeoff
2004-01-14,Piper,PA-28-181,Piper PA-28-181,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Takeoff
2004-01-15,Piper,PA-32R,Piper PA-32R,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2004-01-15,Beech,B36TC,Beech B36TC,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,Reciprocating,IMC,Personal,Maneuvering
2004-01-20,Cessna,172P,Cessna 172P,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Descent
2004-01-22,Beech,B36TC,Beech B36TC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2004-01-22,Beech,F33A,Beech F33A,2.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,1.0,Reciprocating,VMC,Instructional,Takeoff
2004-01-25,Piper,PA-28-180C,Piper PA-28-180C,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2004-01-29,Piper,PA-28-161,Piper PA-28-161,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Approach
2004-02-05,Cessna,172R,Cessna 172R,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2004-02-07,Cessna,172M,Cessna 172M,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2004-02-07,Bellanca,7ECA,Bellanca 7ECA,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2004-02-07,Mooney,M20C,Mooney M20C,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2004-02-07,Cessna,A185F,Cessna A185F,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Cruise
2004-02-07,Cessna,172N,Cessna 172N,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2004-02-09,Piper,PA-23-250,Piper PA-23-250,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Reciprocating,VMC,Personal,Landing
2004-02-11,Piper,PA-20,Piper PA-20,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2004-02-12,Piper,PA-28R-201T,Piper PA-28R-201T,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2004-02-12,Cessna,172N,Cessna 172N,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2004-02-13,Cessna,172,Cessna 172,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Approach
2004-02-14,Cessna,172S,Cessna 172S,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Taxi
2004-02-15,Cessna,172E,Cessna 172E,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2004-02-15,Cessna,177A,Cessna 177A,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2004-02-16,Cessna,172R,Cessna 172R,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2004-02-22,Cessna,182P,Cessna 182P,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2004-02-22,Cessna,182A,Cessna 182A,4.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Skydiving,Takeoff
2004-02-23,Cessna,172N,Cessna 172N,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2004-02-28,Cessna,120,Cessna 120,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
